Iteration,tanh_1_3,tanh_1_4,tanh_1_5,tanh_1_6,tanh_1_7,tanh_1_8,tanh_1_9,tanh_2_3,tanh_2_4,tanh_2_5,tanh_2_6,tanh_2_7,tanh_2_8,tanh_2_9,tanh_3_3,tanh_3_4,tanh_3_5,tanh_3_6,tanh_3_7,tanh_3_8,tanh_3_9,tanh_4_3,tanh_4_4,tanh_4_5,tanh_4_6,tanh_4_7,tanh_4_8,tanh_4_9,sigmoid_1_3,sigmoid_1_4,sigmoid_1_5,sigmoid_1_6,sigmoid_1_7,sigmoid_1_8,sigmoid_1_9,sigmoid_2_3,sigmoid_2_4,sigmoid_2_5,sigmoid_2_6,sigmoid_2_7,sigmoid_2_8,sigmoid_2_9,sigmoid_3_3,sigmoid_3_4,sigmoid_3_5,sigmoid_3_6,sigmoid_3_7,sigmoid_3_8,sigmoid_3_9,sigmoid_4_3,sigmoid_4_4,sigmoid_4_5,sigmoid_4_6,sigmoid_4_7,sigmoid_4_8,sigmoid_4_9,relu_1_3,relu_1_4,relu_1_5,relu_1_6,relu_1_7,relu_1_8,relu_1_9,relu_2_3,relu_2_4,relu_2_5,relu_2_6,relu_2_7,relu_2_8,relu_2_9,relu_3_3,relu_3_4,relu_3_5,relu_3_6,relu_3_7,relu_3_8,relu_3_9,relu_4_3,relu_4_4,relu_4_5,relu_4_6,relu_4_7,relu_4_8,relu_4_9
9000,0.07117156944554295,0.06286958389557835,0.05752002318110619,0.0373991409153139,0.0515317161279803,0.05749166274711324,0.04715282107620007,0.12466159389718613,0.042948428332884064,0.07871633932045403,0.028864495542331975,0.0706213328495226,0.07865793212430754,0.05435312858991873,0.11745025926106316,0.05204715247875747,0.038719491605099673,0.07342013682557498,0.01671997304891751,0.05238097873755645,0.01606870876807967,0.06159021027004248,0.07452093180140217,0.07274317897065627,0.051966439725279194,0.07758480829110868,0.07335214081447428,0.0896488088810912,0.08770852592691379,0.09108609175585829,0.08990169615252633,0.08798221902621924,0.1016948078390013,0.08775063455010104,0.10436017315455369,0.07685362507145628,0.07613969922505819,0.0871624835327662,0.07499186295582369,0.08620674610570721,0.07631914029161638,0.08565708792037645,0.07436496313056051,0.07383806146769342,0.08235378139130824,0.08051259601038903,0.0813221275724862,0.08110615086992073,0.08113936904482107,0.07468786519950246,0.07327516858044313,0.08684965837350948,0.07862073208149908,0.08116857682348833,0.08244225218897455,0.08290838972854546,1.0779757676669148,2.3294241551852357,0.4159423198949829,2.140682027524694,0.05258076549982297,0.7547470831745662,2.831625114946066,0.7315395175644338,0.6932722959428861,0.71073480915457,0.705750436079673,0.7093423662083066,0.7492180402882482,0.19281823674042792,0.717094151117499,1.3376370067785126,0.33320358889344986,0.5161851155291776,0.7169334655737122,0.08481531789293736,0.06722571611725985,0.6939636510460854,0.6930390319590078,0.6930764068566811,0.7019017644576645,0.7072141742997161,0.7032498778074932,0.6958560575036487
10000,0.07142612696564704,0.06268811635094862,0.05748172475326719,0.03675251177705607,0.04792349423880181,0.05529885516448685,0.04553931761525589,0.11050797921333047,0.04347864273626614,0.07875146726577521,0.028111638430888965,0.06643689930797175,0.07704383080103164,0.0541309931818135,0.07226628612499329,0.04716008642510233,0.038679015168668625,0.028683437153774916,0.016674489587128513,0.04046532818279843,0.01720013273218847,0.062376621972478494,0.07532399650178376,0.16846651286362233,0.07287438453405753,0.09332914365811808,0.09260052894203864,0.15840620680994053,0.08741112020388156,0.08990965436190797,0.0889819693258735,0.08729826074952829,0.09962068875015032,0.08633582302847198,0.10325350041842439,0.07676054300835966,0.0752820984853046,0.08686285448283769,0.07356358761933614,0.08611050212012412,0.0743838695374674,0.08551192346850488,0.07421145784734265,0.0719166459595267,0.08205084938872352,0.08029805843350973,0.08115816657690963,0.08089955282817377,0.08093187096226379,0.07437496175809523,0.07144648210975395,0.08650975817207707,0.07766465141705714,0.08049901231234195,0.08192346227646567,0.08246011454599313,1.0993970245527787,2.474787395129547,0.41494090690905516,2.122624599652286,0.0526055419601637,0.7472879972484567,2.925396594721227,0.7243174231617613,0.6932611978186413,0.710722735625451,0.7090905177248032,0.7049002800059432,0.8351520609487796,0.1258879643008244,0.7170952267570337,1.1621987371337779,0.33291502016829355,0.5090864627471625,0.7165245881167235,0.08680868455328558,0.06480019715577223,0.6941830293223338,0.693100439621441,0.6931711824833717,0.7018832117548932,0.7068000811769304,0.7001341603528293,0.6957941887639082
11000,0.07160702773847982,0.062445482191370506,0.05751493654053667,0.036297975947864644,0.045361424516256535,0.051732975609881784,0.043355116292197224,0.18087194819332822,0.044506792322157054,0.0790163673360762,0.03197851289133985,0.0676420140856893,0.07852079127289752,0.05383406366205648,0.11639836535573984,0.06790131273399955,0.04204617151910241,0.024944179475969063,0.06208228659764951,0.037142371636237355,0.01611525810443213,0.06312224219501733,0.0737918003119629,0.10439902691537307,0.05499828812391106,0.09023988087226131,0.06300316357775754,0.12089263914373424,0.08723417304591002,0.0890835414036694,0.08834466149345517,0.08680645673474618,0.09763258001931018,0.08534773127610899,0.10208728980511989,0.07670187785639795,0.074596854719875,0.08641133919288228,0.07241471672316309,0.0860313649477937,0.07280922603248541,0.08538728833084344,0.07411855128568519,0.07017173447929033,0.0817002993735975,0.08001131113830112,0.08101271944985121,0.08072024456028037,0.0807561409227235,0.0741719143122627,0.06913632167816955,0.08614258945443946,0.07675435969570289,0.07981647057267968,0.08142055853233655,0.08205002557987363,1.1190868162998886,2.451978377436969,0.4099006569035856,2.119320500162935,0.05249803804248201,0.7425898967162814,2.9980989199274557,0.7192949275994959,0.6932521115338899,0.7107426761852632,0.7116012454213871,0.7017211845602896,0.905704721070371,0.12562748744458932,0.7170969078255108,1.0329384132819335,0.3348344644539959,0.5066590621788324,0.7162031972761466,0.0812590335050896,0.0902118136551316,0.6944146887117484,0.693134323274376,0.6932272871778112,0.7018679605872704,0.7064814413420953,0.6981692014660899,0.6957408222563817
12000,0.07173474921449798,0.06215367021198493,0.05758257728148469,0.03597103570648876,0.04287271385672477,0.04280083147285946,0.040709826205029914,0.10711209512625859,0.04290684965443187,0.07916179231150844,0.03633298764697138,0.06859050381279867,0.07783385600993936,0.05347889043561147,0.12733660983389933,0.08958340119285219,0.03897287572600383,0.02881264325807388,0.0633341448846175,0.03312504349133264,0.01590100066133721,0.06382692051402648,0.10980884098879776,0.08698341255697362,0.056887421123335474,0.08628705744631955,0.06542631503703537,0.08972503858872401,0.08712319667937024,0.08848858912820053,0.08789044065845895,0.08644361436533397,0.09580455975887694,0.08465849500080397,0.10084786219011818,0.07666368250374099,0.07401239335843995,0.08571938551022525,0.07154857529160431,0.08596109245010569,0.07166163122894208,0.08527341290295537,0.0740607284006034,0.06867393957857715,0.08127975780238865,0.07960671142173807,0.08088035290627422,0.08056235412245229,0.08060526209152652,0.0740381508555548,0.06921707493170522,0.08573555977210522,0.07579200960263335,0.07911308624837833,0.080921823938965,0.08166790526173973,1.134562140860549,2.416617311260434,0.410825473094654,2.1084859516126,0.05220847640737438,0.7395480720714723,3.048786413945935,0.7156579295558513,0.6932446723875296,0.7107825501590036,0.7134910308319913,0.6994272044240992,1.0116313034700777,2.0461239813981567,0.7170891537487608,0.931904235731042,0.3370060553934989,0.49636579150576887,0.7159429533918125,0.08534167621257939,0.062439687760728155,0.6946315187822992,0.6931520867215525,0.6932606922728725,0.7018554601892474,0.7062248804734793,0.6969015623104758,0.6956948914112471
13000,0.07182656193876445,0.06184308442029255,0.05766696256789018,0.035683793764628956,0.04072177257402942,0.042192491000485714,0.03867018458015964,0.10554162686261984,0.04330279796941136,0.07937436998301316,0.026360424831834185,0.0692784676101366,0.07745281732390633,0.053054069407626726,0.050650498036534895,0.050029849610166065,0.03893463344432204,0.029661567177388992,0.07400265336581698,0.030394915422692643,0.01571243101247563,0.0644430674363912,0.10561391296416522,0.08998305134500582,0.09492797049556086,0.08400423269305994,0.06673651250124506,0.0821138998868286,0.08704972169077159,0.0880518642560451,0.08755940527800232,0.08617103337991612,0.09418643876982945,0.0841780550184351,0.09951885473362682,0.07663794249979146,0.07348701169242589,0.08479441201724595,0.0709290457853352,0.08589309756423108,0.07089116853205281,0.0851629717907277,0.07402346034233952,0.06723564923773227,0.08086676119810589,0.0790405019804302,0.08075709522744,0.0804223085069962,0.08047438100191057,0.07394776447017726,0.06794029084064483,0.08527263598655466,0.07459011627802549,0.07837786210048368,0.08041494790359564,0.08130551874984784,1.1434402871297509,2.305593132503244,0.40916513433087337,2.1013805835561676,0.0522420424773454,0.7375700357560705,3.089021832671637,0.712916245662297,0.6932385817905382,0.7108346817065281,0.7149154436773394,0.6977611587482621,1.0761843693637543,1.5923875120273954,0.717082805311153,0.8558751948905736,0.32438778924134126,0.5014798062176061,0.7157278247491757,0.09136999089683545,0.09450353006682927,0.6948281653333769,0.6931605651766338,0.6932801210104691,0.7018452945009998,0.706014739160578,0.6960682248425288,0.6956556874231704
14000,0.0718939460705716,0.061541268126532385,0.05775886905596362,0.03546758155896417,0.039076217370535224,0.04172764349055152,0.03726778868172174,0.09669624811664995,0.04517196218574459,0.2681080100387925,0.02148882810372931,0.0698666262082419,0.0791201594298093,0.05250107023771784,0.05769053722682832,0.04931297269019541,0.038917981476184416,0.023465009399451717,0.07854867884073126,0.021513812005912118,0.015551431779764703,0.0747415316301977,0.09490086617457953,0.09201206726940939,0.05503398484665077,0.08262206686763099,0.06729132551585801,0.1317296355672888,0.08699844569388321,0.08772671955289661,0.08731399724742789,0.08596354945317522,0.09277079039034733,0.08384356686708408,0.0980969737831105,0.07661993309566753,0.07299998712774747,0.08372110712473681,0.07050042254081569,0.08582120094353561,0.07039873529418862,0.08505010470574062,0.07399840901536388,0.06581633933520495,0.08062033355042016,0.07827349067661171,0.08063989308501075,0.08030026262882858,0.08036034961377221,0.07388454957694479,0.06645138831656922,0.08473679537354759,0.07304874354524425,0.07759774113278077,0.07988429930587508,0.08095552380294319,1.1564122937871686,2.218759053893147,0.4019945012199878,2.1088989771355906,0.05227470924596692,0.7361486545117913,3.134209589965444,0.7107837573186332,0.6932335952813452,0.7108930892838575,0.7159851016165798,0.6965450675738446,1.0607868054263079,0.9092224913378202,0.7170776077020292,0.7999201562284077,0.32473546874535514,0.49511030678912393,0.7155485931334785,0.08088553592421555,0.060081422366573156,0.6950056501741462,0.6931638233977894,0.6932917293785787,0.7018370432214325,0.7058375546129406,0.6955101865164401,0.6956225128161145
15000,0.07194435975199096,0.061263849163353985,0.05785306782970985,0.035325118505538974,0.03787889539616374,0.041354532602398665,0.0362546134342372,0.07358015896932452,0.04259899596603157,0.07948007933800233,0.020957948797754398,0.07035539901227768,0.07565043447902478,0.051726385314869304,0.12123532733769465,0.04703848071614236,0.03886376840467276,0.027212610956887723,0.08007833140181679,0.017501250588513678,0.01542645906044739,0.06825603763936566,0.1107858460503599,0.08824624003410136,0.058506692668526004,0.08171784350071074,0.06765969034413366,0.10308879338072284,0.08696091977499165,0.08748188734918333,0.0871296982816765,0.0858039443601307,0.09153731319147862,0.08361133890114623,0.09661921998099572,0.07660681832497825,0.07253914134339542,0.08257724097213251,0.07020845801107878,0.08573849938681181,0.07009367140498159,0.08492988247497493,0.07398073921733954,0.06457409434961459,0.08027325343744324,0.07727985755333411,0.08052648898105787,0.08020938147031799,0.08026230273162938,0.07383848993827098,0.06493641467860614,0.0841127295587277,0.07265691528836848,0.07675962341914175,0.07930774796060648,0.08061060263071716,1.079489425431533,1.9013977610613075,0.410203957609095,2.102456478333836,0.05299762134678728,0.735047482475055,3.161561364779577,0.709056870706323,0.6932295127137471,0.7109516736630228,0.7167856455201336,0.6956539767341029,1.2580100937923724,0.7531722404579101,0.7170733523021541,0.7594313015395158,0.3256216399463863,0.5036035380031472,0.7153978936490727,0.07953229473128824,0.054940925444263176,0.6951682557101146,0.6931642552301774,0.6932989634265608,0.7018303731613135,0.7056813797300293,0.6951077453195026,0.6955943155249316
16000,0.07198271696673306,0.0610173436018346,0.057946391994001464,0.035245556239511595,0.03702930524223322,0.040882652344017265,0.03552123419531866,0.06823736806015436,0.04301103602902224,0.16233040722439676,0.022176405526203435,0.07075831970828289,0.07681016599545017,0.05054847625981883,0.05306233835747575,0.04894066901333164,0.038820894810359656,0.02679026824520187,0.08051255383912867,0.016858776037095177,0.414194756211808,0.07103551957045325,0.1252341618382147,0.08613771000344876,0.0585548628346771,0.08108973408832659,0.07062055667980892,0.09956222718941993,0.08693234092564317,0.08729557945637964,0.08698990972027454,0.08568000926334347,0.09047624205441089,0.08345094539784417,0.09515673600374223,0.07659687075827766,0.07209725304500603,0.0814364133742359,0.07000948496915717,0.08563592723213465,0.06990875571982696,0.08479799971985777,0.07396761443665623,0.0635933687435428,0.07976248801859546,0.07606397569699822,0.08041776068290629,0.08015742475960558,0.08018558921912021,0.07380342167981453,0.06361533891836794,0.08338902147320912,0.07075081946087948,0.07585389801455372,0.0786534626239132,0.08026261592160054,1.1146684534407738,1.9597125152518207,0.40685550329727455,2.112931549329401,0.05233697128401075,0.7341661730476132,3.204173052625028,0.707628855204718,0.6932261702235303,0.7110077575481999,0.7173844496543788,0.6949991027657124,1.580129072579689,0.46353104042374177,0.7170698683102522,0.7313115072930241,0.331089142439989,0.4936612439247542,0.7152685584973985,0.08091351689378033,0.05707022255135003,0.6953155812255235,0.6931632521113811,0.6933039989068175,0.7018249928179379,0.7055418891544183,0.6948492502348996,0.6955702500834235
17000,0.07201231565179367,0.06080307478317005,0.0580368427250342,0.0352047254497385,0.03643663775416472,0.04033783965809499,0.035000372311012634,0.08450974650483963,0.04328408070486825,0.0795603200928965,0.0207835503713526,0.07109065699225572,0.07800435523021115,0.04831549087296371,0.10458266328702685,0.05132929428418849,0.03880448983561679,0.024199049192323543,0.0809249681400238,0.016805178967365445,0.09581444877809926,0.0762560129178471,0.0742254368267252,0.09343490883428172,0.06700080578168106,0.0806368936662707,0.06952175103001708,0.0984662730453177,0.08690988457357687,0.08715221551954538,0.08688305559404898,0.08558289883063017,0.0895834850123009,0.08334111611862087,0.0937785970720408,0.07658902342282763,0.07167368467165905,0.0803658557567848,0.06987150512552019,0.08550008956542185,0.06979817489259958,0.08465057969793953,0.07395735017163986,0.06285888425781093,0.07903727216397802,0.07466711709178923,0.0803358072157692,0.0801029958273317,0.0801420825324948,0.07377554405240376,0.06255776627795334,0.08255988444606058,0.0694424787792743,0.07487309893915729,0.07787927172751352,0.07990160257229623,1.1297149061487686,1.927296802687223,0.4057496530142031,2.09153910979812,0.05214989282839379,0.7334407521333546,3.2157441846038304,0.7064450982304307,0.6932234336513656,0.7110579983401486,0.7178347989285347,0.694516747324707,1.7270577913781089,0.36038589487908695,0.7170670158874648,0.7129738277320986,0.3300628609429379,0.5076037228465993,0.7151561558974808,0.08571251862401587,0.18116652474348308,0.6954476783335984,0.6931616077533644,0.6933065378274748,0.7018206584773315,0.7054173895950127,0.6946773984315705,0.6955495743752438
18000,0.0720354080043667,0.06061957666840897,0.058123144889322007,0.03517828207494623,0.036027917317608515,0.03978906664490605,0.03464813312730497,0.11204298429880913,0.042459811427183684,0.07924605039706105,0.02089228171192389,0.06526233679767386,0.0773472140789137,0.05536091613087099,0.04865109524613637,0.050229512396081255,0.03877516605370862,0.03193076086275098,0.08139258852522163,0.016784188545991723,0.015557745733093811,0.056716232922224254,0.38465558892649293,0.08797079250559023,0.05865031107389964,0.08030759161718694,0.06903787020836827,0.09780930617013323,0.08689182241905355,0.08704050386156766,0.08680087493184571,0.08550612645810894,0.08884986395581634,0.0832669081445801,0.09252989252456302,0.0765826074845211,0.07127318283517758,0.07939813354407833,0.06977215551301125,0.0853101679088202,0.06973238626524896,0.0844839959295832,0.07394893305258209,0.06232105032528067,0.07806088317060461,0.0731750881272527,0.08030007614767311,0.08004952301366317,0.0801034252078105,0.07375249638598633,0.061747831047584745,0.08162728573843349,0.06853377823432381,0.0737895113663933,0.07694106368061235,0.07951443945586102,1.1363684182414573,1.986543716654862,0.4046154815626586,2.122197131936339,0.05254449186818581,0.7327973437317453,3.198274588861961,0.705447763966734,0.6932211931579829,0.7111021586067509,0.7181753254029242,0.6941608563203944,1.960066842259001,0.3574811719737301,0.7170646805445633,0.7017090630604959,0.33110938061959866,0.4927862186092387,0.7150565662851792,0.0845140921777715,0.06172421277103479,0.6955653261529037,0.6931597621797626,0.6933073608488824,0.7018171746654857,0.7053059421196116,0.6945511227153907,0.6955317771334472
19000,0.07205356293350361,0.060463984069752175,0.05820450730505097,0.035156457984562184,0.035746560637594835,0.03920997350534991,0.03441116514132147,0.11937536575974661,0.04294081125239765,0.0803787572188204,0.02101868786526668,0.06628315513586266,0.07551790834831368,0.03352878498327951,0.09678088706960558,0.054093109287201936,0.02563865616461616,0.026693929689337086,0.08184395836203845,0.01673097044730841,0.015548017195275677,0.05557875831391426,0.09244191158679177,0.08585159059950723,0.0640540047685806,0.0800707540433567,0.06896132140529777,0.09727244615928032,0.08687704849356312,0.08695222574331007,0.0867373678369318,0.08544490048229257,0.08825784926460901,0.0832177589989751,0.09143301580312942,0.07657719665924552,0.07090173286519218,0.07852606332612086,0.06969608266590725,0.08503514433444691,0.06969298562320943,0.08429459241000643,0.07394174492540266,0.06192947393056974,0.07681666231722324,0.07173542012267844,0.08027375827450213,0.07999548966019161,0.08006454320173115,0.07373279502261834,0.06113929013555466,0.08060452227770325,0.0677820225589699,0.0725593936039492,0.07581825384615618,0.07908297880278375,1.1532115864396677,2.047554062767772,0.40414555701233024,2.0887809197147744,0.05213692154642744,0.7322153377392061,3.223768017271418,0.7045994712237739,0.6932193588154932,0.7111405282896314,0.7184345976730211,0.6938979317173918,1.7690864319359012,0.3536345331491518,0.7170627685466319,0.6953509911304763,0.33087836272758625,0.5034930684655029,0.7149679603833425,0.08814548905251955,0.052869056619081346,0.6956696552682905,0.6931579483008774,0.693307682060455,0.701814377476706,0.7052057876692297,0.6944562503511688,0.6955162634387443
